,customer_id,subscriber_id,tariff_model,arpa_2024,arpa_2023,revenue_2023,revenue_2024,active_discount,data_usage_(MB),voice_usage,roaming_usage,sms_usage,roaming_option_flag,roaming_option_potential,contract,duration_Type,fees_to_charge,contract_start_date,tariff_model_price,price_overshoot,oib,old
174,370,37021,s,19.31,15.49,185.88,231.71999999999997,2.39,5084,3326,284,473,N,47,N,6,4,1.2.2024,15,0.2873333333333332,96264740552,37021
175,370,37044,l,54.82,48.44,581.28,657.84,2.36,7141,832,362,962,Y,70,Y,24,17,1.2.2024,40,0.37050000000000005,96264740552,37044
176,370,37073,l,58.43,51.23,614.76,701.16,7.19,7928,2483,127,327,N,10,Y,24,14,1.2.2024,40,0.46075,96264740552,37073
177,370,37053,m,36.76,33.48,401.76,441.12,3.41,9077,3464,345,314,N,91,Y,24,15,1.2.2024,25,0.47039999999999993,96264740552,37053
178,370,37065,s,12.23,20.09,241.07999999999998,146.76,9.81,759,1478,116,214,Y,20,N,12,24,1.2.2024,15,-0.18466666666666665,96264740552,37065
179,370,37007,xl,82.27,59.5,714.0,987.24,0.68,1170,1341,391,988,Y,4,Y,6,15,1.2.2024,65,0.26569230769230767,96264740552,37007
180,370,37000,l,56.32,46.17,554.04,675.84,8.72,8735,1898,199,562,N,34,Y,6,7,1.2.2024,40,0.4079999999999999,96264740552,37000
181,370,37006,l,43.07,38.46,461.52,516.84,8.6,5490,864,72,821,N,90,N,24,6,1.2.2024,40,0.0767500000000001,96264740552,37006
182,370,37055,l,47.59,57.38,688.5600000000001,571.08,17.92,4264,3742,110,644,Y,80,N,12,10,1.2.2024,40,0.18975000000000009,96264740552,37055
183,370,37016,m,36.92,27.25,327.0,443.04,8.88,4952,2848,377,882,N,77,Y,24,17,1.2.2024,25,0.4768000000000001,96264740552,37016
184,370,37003,m,29.38,31.68,380.15999999999997,352.56,20.51,575,3189,68,521,N,74,Y,6,21,1.2.2024,25,0.17520000000000002,96264740552,37003
185,370,37010,l,44.18,57.43,689.16,530.16,10.23,1460,1132,451,824,N,7,N,12,18,1.2.2024,40,0.10450000000000004,96264740552,37010
186,370,37027,s,19.43,21.68,260.15999999999997,233.16,5.43,2295,4496,75,355,Y,10,N,24,3,1.2.2024,15,0.2953333333333332,96264740552,37027
187,370,37001,l,45.71,39.39,472.68,548.52,10.9,5551,558,1,556,N,25,Y,6,9,1.2.2024,40,0.14274999999999993,96264740552,37001
188,370,37012,m,27.21,36.9,442.79999999999995,326.52,24.25,9004,441,37,480,N,90,N,24,0,1.2.2024,25,0.08840000000000003,96264740552,37012
189,370,37018,s,13.84,16.96,203.52,166.07999999999998,15.18,1186,844,425,910,N,57,N,6,7,1.2.2024,15,-0.07733333333333337,96264740552,37018
190,370,37070,m,22.11,36.74,440.88,265.32,3.52,9043,1036,73,743,Y,7,N,12,9,1.2.2024,25,-0.11560000000000004,96264740552,37070
191,370,37063,s,19.6,15.03,180.35999999999999,235.20000000000002,24.34,6551,146,361,195,N,27,Y,12,19,1.2.2024,15,0.30666666666666687,96264740552,37063
192,370,37057,xl,69.65,57.31,687.72,835.8000000000001,4.79,3222,4869,74,425,N,92,Y,6,19,1.2.2024,65,0.07153846153846155,96264740552,37057
193,370,37030,xl,95.75,81.58,978.96,1149.0,12.65,1628,803,119,351,N,64,N,12,22,1.2.2024,65,0.4730769230769232,96264740552,37030
194,370,37064,xl,81.03,79.47,953.64,972.36,9.65,5212,3328,91,813,N,43,N,24,10,1.2.2024,65,0.24661538461538468,96264740552,37064
195,370,37059,l,46.79,54.44,653.28,561.48,1.26,1593,1683,204,707,N,56,N,6,21,1.2.2024,40,0.16975000000000007,96264740552,37059
196,370,37025,s,16.62,12.11,145.32,199.44,24.12,8487,197,175,317,N,62,Y,24,3,1.2.2024,15,0.1080000000000001,96264740552,37025
197,370,37088,xl,97.46,62.79,753.48,1169.52,1.79,4449,2538,71,794,N,93,Y,12,6,1.2.2024,65,0.4993846153846153,96264740552,37088
198,370,37008,xl,88.26,68.08,816.96,1059.1200000000001,21.27,5927,1820,299,979,Y,78,Y,24,16,1.2.2024,65,0.3578461538461539,96264740552,37008
199,370,37009,xl,88.59,69.53,834.36,1063.08,11.61,9772,436,200,411,Y,61,N,24,11,1.2.2024,65,0.3629230769230769,96264740552,37009
200,370,37028,m,24.92,21.17,254.04000000000002,299.04,9.61,3447,3970,269,838,Y,75,N,12,16,1.2.2024,25,-0.0031999999999999806,96264740552,37028
201,370,37058,s,20.39,12.57,150.84,244.68,18.07,5150,2792,488,795,N,60,Y,12,6,1.2.2024,15,0.3593333333333333,96264740552,37058
202,370,37034,xl,69.55,62.36,748.3199999999999,834.5999999999999,19.59,4646,277,412,499,Y,50,N,6,8,1.2.2024,65,0.07000000000000006,96264740552,37034
203,370,37051,m,35.29,32.65,391.79999999999995,423.48,24.45,2377,4760,391,86,Y,70,Y,6,6,1.2.2024,25,0.41159999999999997,96264740552,37051
204,370,37036,s,19.14,14.84,178.07999999999998,229.68,6.44,9474,4939,127,65,Y,14,Y,24,4,1.2.2024,15,0.276,96264740552,37036
205,370,37054,s,19.16,20.46,245.52,229.92000000000002,16.79,1335,2392,300,268,Y,91,Y,6,2,1.2.2024,15,0.27733333333333343,96264740552,37054
206,370,37089,m,34.93,36.73,440.76,419.15999999999997,23.97,4149,1192,36,899,Y,89,N,6,2,1.2.2024,25,0.3972,96264740552,37089
207,370,37011,m,21.99,29.49,353.88,263.88,11.87,7069,4458,401,337,Y,6,Y,6,11,1.2.2024,25,-0.12040000000000006,96264740552,37011
208,370,37035,s,19.52,15.02,180.24,234.24,12.49,9024,2038,64,475,Y,17,Y,6,4,1.2.2024,15,0.30133333333333323,96264740552,37035
209,370,37013,l,59.78,36.47,437.64,717.36,18.8,503,1718,68,697,Y,93,N,24,13,1.2.2024,40,0.49449999999999994,96264740552,37013
210,370,37085,xl,58.29,80.45,965.4000000000001,699.48,17.0,2219,3158,322,560,Y,71,Y,12,16,1.2.2024,65,-0.10323076923076924,96264740552,37085
211,370,37068,m,27.87,23.97,287.64,334.44,7.29,4021,489,232,636,N,29,Y,24,15,1.2.2024,25,0.11480000000000001,96264740552,37068
212,370,37038,s,14.44,15.71,188.52,173.28,6.57,3248,4733,36,709,Y,91,Y,6,24,1.2.2024,15,-0.03733333333333333,96264740552,37038
213,370,37074,s,17.31,12.1,145.2,207.71999999999997,6.81,3862,705,237,320,Y,30,N,24,7,1.2.2024,15,0.15399999999999991,96264740552,37074
214,370,37050,s,16.01,21.95,263.4,192.12,6.6,6859,1545,404,831,N,40,Y,12,22,1.2.2024,15,0.06733333333333347,96264740552,37050
215,370,37039,l,45.86,37.21,446.52,550.3199999999999,4.71,3109,4469,305,139,N,57,Y,12,19,1.2.2024,40,0.14650000000000007,96264740552,37039
216,370,37084,l,32.88,47.92,575.04,394.56000000000006,15.23,3041,2843,326,340,Y,46,Y,24,4,1.2.2024,40,-0.17799999999999994,96264740552,37084
217,370,37087,m,34.03,21.76,261.12,408.36,14.9,6500,4123,153,882,Y,30,N,6,6,1.2.2024,25,0.36119999999999997,96264740552,37087
218,370,37031,s,22.1,15.7,188.39999999999998,265.20000000000005,22.35,5883,2697,242,884,N,20,Y,12,0,1.2.2024,15,0.4733333333333334,96264740552,37031
219,370,37017,s,14.5,14.65,175.8,174.0,13.71,586,2640,229,622,Y,61,Y,24,21,1.2.2024,15,-0.033333333333333326,96264740552,37017
220,370,37075,s,21.34,21.28,255.36,256.08,22.52,645,2438,427,191,N,31,N,24,13,1.2.2024,15,0.42266666666666675,96264740552,37075
221,145,14500,xl,85.91,79.42,953.04,1030.92,19.66,9956,1960,421,953,N,54,N,12,2,1.2.2024,65,0.3216923076923077,38075463150,14500
222,145,14501,s,13.52,20.0,240.0,162.24,23.11,5524,1739,145,955,N,44,Y,12,22,1.2.2024,15,-0.09866666666666668,38075463150,14501
223,396,39609,l,44.9,59.07,708.84,538.8,13.37,9547,666,181,637,Y,95,N,12,2,1.2.2024,40,0.12250000000000005,76579355029,39609
224,396,39608,xl,72.92,74.78,897.36,875.04,22.88,1221,1244,370,654,Y,56,Y,12,24,1.2.2024,65,0.12184615384615394,76579355029,39608
225,396,39604,s,18.32,19.29,231.48,219.84,1.08,9716,1034,134,933,Y,70,Y,6,3,1.2.2024,15,0.22133333333333338,76579355029,39604
226,396,39600,xl,60.72,82.13,985.56,728.64,21.28,9165,605,478,333,N,64,N,12,20,1.2.2024,65,-0.06584615384615389,76579355029,39600
227,396,39602,l,54.35,46.9,562.8,652.2,3.18,3871,2295,298,532,Y,21,Y,24,3,1.2.2024,40,0.3587500000000001,76579355029,39602
228,396,39607,xl,81.55,74.78,897.36,978.5999999999999,7.09,4989,3093,202,969,N,96,N,12,23,1.2.2024,65,0.25461538461538447,76579355029,39607
229,396,39603,s,16.51,20.48,245.76,198.12,3.81,8593,249,464,640,N,37,Y,6,15,1.2.2024,15,0.10066666666666668,76579355029,39603
230,396,39605,xl,66.61,84.86,1018.3199999999999,799.3199999999999,23.99,4973,2424,105,517,Y,79,N,6,15,1.2.2024,65,0.024769230769230655,76579355029,39605
231,396,39601,xl,91.98,75.05,900.5999999999999,1103.76,2.88,9307,2694,423,994,Y,1,Y,6,11,1.2.2024,65,0.4150769230769231,76579355029,39601
232,396,39606,l,53.2,59.62,715.4399999999999,638.4000000000001,13.16,9648,694,476,624,N,49,N,6,7,1.2.2024,40,0.33000000000000007,76579355029,39606
233,289,28905,m,23.8,32.18,386.15999999999997,285.6,11.82,8170,3277,175,548,Y,73,N,24,21,1.2.2024,25,-0.04799999999999993,3196916150,28905
234,289,28906,l,58.96,43.89,526.6800000000001,707.52,14.65,5669,4568,64,653,Y,48,N,12,7,1.2.2024,40,0.474,3196916150,28906
235,289,28900,l,39.19,51.22,614.64,470.28,6.11,3611,4017,40,179,N,88,Y,12,16,1.2.2024,40,-0.0202500000000001,3196916150,28900
236,289,28907,s,20.06,14.69,176.28,240.71999999999997,5.66,7087,3848,160,891,N,16,N,12,3,1.2.2024,15,0.33733333333333326,3196916150,28907
237,289,28901,s,20.36,17.87,214.44,244.32,8.27,1634,3682,187,190,Y,39,Y,6,22,1.2.2024,15,0.3573333333333333,3196916150,28901
238,289,28903,l,44.55,32.4,388.79999999999995,534.5999999999999,15.29,8620,3765,151,981,N,6,Y,24,23,1.2.2024,40,0.11375000000000002,3196916150,28903
239,289,28909,s,16.78,15.72,188.64000000000001,201.36,16.22,3492,3069,452,800,Y,0,N,24,9,1.2.2024,15,0.1186666666666667,3196916150,28909
240,289,28902,s,13.66,16.3,195.60000000000002,163.92000000000002,1.92,1147,4237,463,846,Y,54,Y,24,10,1.2.2024,15,-0.08933333333333338,3196916150,28902
241,289,28904,s,13.22,12.45,149.39999999999998,158.64000000000001,9.59,5432,2724,401,248,Y,75,Y,6,2,1.2.2024,15,-0.11866666666666659,3196916150,28904
242,289,28908,l,32.84,52.14,625.6800000000001,394.08000000000004,23.88,2139,1371,128,827,N,44,Y,12,4,1.2.2024,40,-0.17899999999999994,3196916150,28908
243,291,29120,xl,77.9,65.26,783.1200000000001,934.8000000000001,14.02,2909,1880,139,221,N,96,N,12,17,1.2.2024,65,0.19846153846153847,84535636672,29120
244,291,29106,m,21.28,22.7,272.4,255.36,6.12,5723,2909,171,101,N,94,Y,24,15,1.2.2024,25,-0.14879999999999993,84535636672,29106
245,291,29144,s,16.76,20.44,245.28000000000003,201.12,11.79,6508,590,404,834,N,85,Y,6,13,1.2.2024,15,0.11733333333333351,84535636672,29144
246,291,29137,s,13.88,22.19,266.28000000000003,166.56,15.67,3925,3516,360,653,N,3,N,6,18,1.2.2024,15,-0.07466666666666666,84535636672,29137
247,291,29125,s,16.54,18.93,227.16,198.48,2.36,8353,2124,135,347,Y,16,Y,24,21,1.2.2024,15,0.10266666666666668,84535636672,29125
248,291,29140,m,31.38,31.21,374.52,376.56,14.95,2719,3517,1,404,Y,49,N,6,18,1.2.2024,25,0.25519999999999987,84535636672,29140
249,291,29145,m,22.13,21.74,260.88,265.56,0.77,6016,2355,412,331,N,53,Y,12,1,1.2.2024,25,-0.11480000000000001,84535636672,29145
250,291,29143,l,38.22,56.63,679.5600000000001,458.64,3.89,8144,370,256,484,N,54,Y,12,1,1.2.2024,40,-0.044499999999999984,84535636672,29143
251,291,29117,s,13.18,17.68,212.16,158.16,3.14,1138,2447,446,275,N,19,N,24,5,1.2.2024,15,-0.1213333333333334,84535636672,29117
252,291,29121,s,12.98,19.91,238.92000000000002,155.76,17.26,1739,3550,150,603,Y,78,N,6,20,1.2.2024,15,-0.1346666666666666,84535636672,29121
253,291,29147,l,55.53,43.41,520.92,666.36,12.86,8686,968,466,200,Y,31,Y,24,14,1.2.2024,40,0.38825,84535636672,29147
254,291,29118,xl,92.27,81.63,979.56,1107.24,7.23,9885,1158,209,476,Y,70,N,6,12,1.2.2024,65,0.4195384615384614,84535636672,29118
255,291,29131,xl,93.98,84.6,1015.1999999999999,1127.76,13.51,6500,2703,165,157,N,87,Y,6,20,1.2.2024,65,0.445846153846154,84535636672,29131
256,291,29133,xl,87.08,68.21,818.52,1044.96,0.44,3812,1828,498,403,N,70,Y,6,8,1.2.2024,65,0.33969230769230774,84535636672,29133
257,291,29114,s,16.81,21.09,253.07999999999998,201.71999999999997,17.54,2061,2583,298,695,N,4,Y,24,10,1.2.2024,15,0.12066666666666648,84535636672,29114
258,291,29127,m,28.81,36.07,432.84000000000003,345.71999999999997,24.79,2910,508,368,717,N,30,Y,6,24,1.2.2024,25,0.15239999999999987,84535636672,29127
259,291,29109,xl,94.36,73.62,883.44,1132.32,17.98,8626,1095,86,865,Y,3,Y,6,14,1.2.2024,65,0.4516923076923076,84535636672,29109
260,291,29135,s,20.3,14.04,168.48,243.60000000000002,8.27,2636,4295,242,883,Y,84,N,24,12,1.2.2024,15,0.3533333333333333,84535636672,29135
261,291,29108,s,12.39,12.77,153.24,148.68,14.46,9115,348,446,112,Y,27,Y,24,13,1.2.2024,15,-0.17399999999999993,84535636672,29108
262,291,29103,l,54.48,35.58,426.96,653.76,3.02,6403,1204,234,559,Y,7,N,12,8,1.2.2024,40,0.3619999999999999,84535636672,29103
263,291,29123,l,54.45,55.47,665.64,653.4000000000001,15.51,4426,4128,250,355,Y,97,N,12,5,1.2.2024,40,0.36125000000000007,84535636672,29123
264,291,29107,xl,95.78,56.83,681.96,1149.3600000000001,22.79,2310,523,477,308,Y,50,N,6,7,1.2.2024,65,0.47353846153846146,84535636672,29107
265,291,29113,m,37.38,35.49,425.88,448.56000000000006,14.44,9971,4565,478,677,N,65,Y,24,7,1.2.2024,25,0.4952000000000001,84535636672,29113
266,291,29119,xl,93.93,52.36,628.3199999999999,1127.16,14.73,3544,706,193,690,Y,47,Y,6,0,1.2.2024,65,0.44507692307692315,84535636672,29119
267,291,29130,s,18.11,17.29,207.48,217.32,14.28,6321,3634,22,133,Y,61,N,6,20,1.2.2024,15,0.20733333333333337,84535636672,29130
268,291,29124,s,20.51,17.96,215.52,246.12,3.49,2800,805,436,575,N,43,N,12,9,1.2.2024,15,0.3673333333333335,84535636672,29124
269,291,29122,l,50.87,56.51,678.12,610.4399999999999,10.82,4780,3477,276,471,N,61,Y,6,3,1.2.2024,40,0.27174999999999994,84535636672,29122
270,291,29102,m,20.41,21.41,256.92,244.92000000000002,10.87,4075,4218,485,372,N,27,Y,12,24,1.2.2024,25,-0.18359999999999999,84535636672,29102
271,291,29112,s,15.47,20.39,244.68,185.64000000000001,0.12,7102,4427,456,515,N,7,N,12,7,1.2.2024,15,0.031333333333333435,84535636672,29112
272,291,29100,m,30.64,22.01,264.12,367.68,19.16,8256,1510,224,359,N,19,Y,12,23,1.2.2024,25,0.22560000000000002,84535636672,29100
273,291,29128,l,57.23,53.35,640.2,686.76,13.73,6360,2995,421,168,Y,45,Y,6,7,1.2.2024,40,0.43074999999999997,84535636672,29128
274,291,29146,l,36.29,54.51,654.12,435.48,21.13,6269,4741,468,626,N,83,N,24,16,1.2.2024,40,-0.09275,84535636672,29146
275,291,29116,l,47.26,46.11,553.3199999999999,567.12,15.9,9412,140,316,387,Y,41,Y,6,6,1.2.2024,40,0.1815,84535636672,29116
276,291,29126,xl,55.19,74.78,897.36,662.28,24.09,5978,1021,272,133,N,23,Y,12,16,1.2.2024,65,-0.15092307692307694,84535636672,29126
277,291,29115,m,36.68,36.01,432.12,440.15999999999997,3.7,1130,910,62,829,N,91,Y,12,22,1.2.2024,25,0.46720000000000006,84535636672,29115
278,291,29110,m,27.12,35.48,425.76,325.44,11.6,1511,4710,195,595,Y,36,Y,6,18,1.2.2024,25,0.08479999999999999,84535636672,29110
279,291,29134,l,55.34,39.74,476.88,664.08,6.51,6404,2486,429,723,Y,3,Y,24,7,1.2.2024,40,0.3835000000000002,84535636672,29134
280,291,29101,m,26.86,32.84,394.08000000000004,322.32,23.42,9214,663,354,778,Y,70,N,24,15,1.2.2024,25,0.07440000000000002,84535636672,29101
281,291,29132,m,22.37,32.88,394.56000000000006,268.44,20.96,6145,3238,169,691,Y,52,Y,12,14,1.2.2024,25,-0.10519999999999996,84535636672,29132
282,291,29142,s,17.01,16.42,197.04000000000002,204.12,22.93,8580,1575,360,232,Y,32,N,24,21,1.2.2024,15,0.13400000000000012,84535636672,29142
283,291,29129,s,20.78,16.55,198.60000000000002,249.36,7.14,5368,2862,194,381,Y,84,N,24,3,1.2.2024,15,0.3853333333333333,84535636672,29129
284,291,29139,xl,82.24,96.51,1158.1200000000001,986.8799999999999,20.05,3789,4531,26,887,Y,64,Y,6,5,1.2.2024,65,0.26523076923076916,84535636672,29139
285,291,29111,l,54.32,38.96,467.52,651.84,24.95,6772,266,320,955,Y,49,N,12,17,1.2.2024,40,0.3580000000000001,84535636672,29111
286,291,29104,s,19.01,19.87,238.44,228.12,6.7,608,4586,463,872,Y,39,Y,12,4,1.2.2024,15,0.2673333333333334,84535636672,29104
287,291,29136,xl,93.75,86.48,1037.76,1125.0,1.53,5488,4002,326,724,Y,96,Y,6,4,1.2.2024,65,0.4423076923076923,84535636672,29136
288,291,29138,s,13.57,13.72,164.64000000000001,162.84,9.48,4996,3257,266,210,Y,59,N,24,10,1.2.2024,15,-0.09533333333333327,84535636672,29138
289,291,29141,xl,56.59,52.49,629.88,679.08,3.5,7928,1684,462,586,N,43,N,6,1,1.2.2024,65,-0.12938461538461532,84535636672,29141
290,291,29105,s,20.32,12.37,148.44,243.84,1.97,7676,3205,310,370,Y,95,Y,24,16,1.2.2024,15,0.3546666666666667,84535636672,29105
291,216,21648,xl,55.06,53.62,643.4399999999999,660.72,10.51,771,2377,233,167,Y,91,N,12,23,1.2.2024,65,-0.15292307692307694,69495777111,21648
292,216,21674,m,32.76,24.57,294.84000000000003,393.12,5.75,1793,2514,296,745,N,27,N,12,13,1.2.2024,25,0.3104,69495777111,21674
293,216,21684,l,39.34,56.46,677.52,472.08000000000004,4.91,5141,483,186,812,Y,46,N,24,19,1.2.2024,40,-0.01649999999999996,69495777111,21684
294,216,21618,s,19.24,14.69,176.28,230.88,21.01,1307,1737,155,984,N,23,Y,12,13,1.2.2024,15,0.2826666666666666,69495777111,21618
295,216,21604,xl,57.16,63.53,762.36,685.92,3.94,6832,4300,488,230,N,98,Y,12,13,1.2.2024,65,-0.12061538461538468,69495777111,21604
296,216,21682,m,29.37,21.39,256.68,352.44,14.32,9764,346,291,84,Y,60,N,12,11,1.2.2024,25,0.17480000000000007,69495777111,21682
297,216,21672,s,19.72,19.75,237.0,236.64,0.04,5431,915,212,138,N,58,Y,12,4,1.2.2024,15,0.31466666666666665,69495777111,21672
298,216,21632,s,22.26,12.45,149.39999999999998,267.12,9.86,2082,2166,34,145,N,0,N,6,14,1.2.2024,15,0.4840000000000002,69495777111,21632
299,216,21643,l,32.75,58.71,704.52,393.0,5.1,6348,1586,59,828,Y,73,N,24,11,1.2.2024,40,-0.18125000000000002,69495777111,21643
300,216,21638,m,20.77,34.91,418.91999999999996,249.24,8.41,7770,1983,240,492,Y,49,N,6,10,1.2.2024,25,-0.16920000000000002,69495777111,21638
301,216,21676,m,22.9,20.18,242.16,274.79999999999995,5.95,2817,4631,400,489,Y,75,N,24,17,1.2.2024,25,-0.08400000000000007,69495777111,21676
302,216,21673,l,46.3,39.65,475.79999999999995,555.5999999999999,1.75,2245,2659,265,413,Y,20,N,6,10,1.2.2024,40,0.15749999999999997,69495777111,21673
303,216,21612,l,49.55,59.79,717.48,594.5999999999999,20.81,3091,2971,136,606,N,90,Y,24,11,1.2.2024,40,0.23875000000000002,69495777111,21612
304,216,21687,s,15.82,17.73,212.76,189.84,10.42,4579,4917,204,578,N,75,N,6,19,1.2.2024,15,0.05466666666666664,69495777111,21687
305,216,21600,s,21.62,18.17,218.04000000000002,259.44,4.79,5773,2030,97,136,N,82,N,6,20,1.2.2024,15,0.44133333333333336,69495777111,21600
306,216,21633,m,33.39,35.32,423.84000000000003,400.68,23.72,5646,3276,95,612,N,19,N,6,6,1.2.2024,25,0.3356000000000001,69495777111,21633
307,216,21668,xl,88.13,57.85,694.2,1057.56,12.7,4838,2037,492,587,Y,76,Y,6,6,1.2.2024,65,0.3558461538461537,69495777111,21668
308,216,21685,xl,65.5,58.68,704.16,786.0,21.17,3038,827,281,262,N,44,Y,24,22,1.2.2024,65,0.007692307692307665,69495777111,21685
309,216,21650,xl,82.08,84.61,1015.3199999999999,984.96,11.68,3854,1199,282,846,Y,69,N,24,13,1.2.2024,65,0.26276923076923064,69495777111,21650
310,216,21667,l,45.93,39.81,477.72,551.16,7.56,8313,3538,220,629,N,9,N,12,1,1.2.2024,40,0.14825,69495777111,21667
311,216,21637,m,23.32,29.7,356.4,279.84000000000003,12.8,1811,3409,475,437,N,84,Y,12,5,1.2.2024,25,-0.06720000000000004,69495777111,21637
312,216,21658,m,32.93,34.99,419.88,395.15999999999997,4.55,3447,2596,246,768,Y,14,N,24,15,1.2.2024,25,0.3171999999999999,69495777111,21658
313,216,21679,m,26.06,29.03,348.36,312.71999999999997,17.12,3089,4099,463,765,N,31,Y,24,22,1.2.2024,25,0.04239999999999999,69495777111,21679
314,216,21678,xl,62.72,64.82,777.8399999999999,752.64,17.07,2740,4687,385,868,N,60,Y,24,20,1.2.2024,65,-0.03507692307692312,69495777111,21678
315,216,21642,m,33.85,22.26,267.12,406.20000000000005,12.57,5524,4313,83,308,Y,28,Y,6,14,1.2.2024,25,0.3540000000000001,69495777111,21642
316,216,21627,xl,85.83,83.23,998.76,1029.96,18.71,3393,1495,494,848,Y,71,N,24,14,1.2.2024,65,0.32046153846153835,69495777111,21627
317,216,21615,s,22.03,17.81,213.71999999999997,264.36,23.42,5365,4906,238,374,Y,99,Y,24,6,1.2.2024,15,0.4686666666666668,69495777111,21615
318,216,21681,xl,71.43,52.63,631.5600000000001,857.1600000000001,24.39,3764,1130,33,335,N,14,Y,24,3,1.2.2024,65,0.09892307692307711,69495777111,21681
319,216,21602,m,24.06,26.61,319.32,288.71999999999997,5.08,3807,4593,416,82,Y,25,N,12,12,1.2.2024,25,-0.03760000000000008,69495777111,21602
320,216,21611,m,28.1,23.49,281.88,337.20000000000005,9.2,2632,553,276,824,Y,0,N,6,6,1.2.2024,25,0.12400000000000011,69495777111,21611
321,216,21636,xl,81.03,54.84,658.08,972.36,23.54,9361,4299,19,609,Y,67,N,6,20,1.2.2024,65,0.24661538461538468,69495777111,21636
322,216,21630,s,12.13,13.62,163.44,145.56,17.11,3116,1696,98,514,N,28,Y,12,1,1.2.2024,15,-0.19133333333333324,69495777111,21630
323,216,21631,l,53.81,40.4,484.79999999999995,645.72,8.6,3147,2361,91,543,N,85,N,24,18,1.2.2024,40,0.34525000000000006,69495777111,21631
324,216,21629,xl,55.95,60.76,729.12,671.4000000000001,21.31,8146,4615,197,855,Y,33,Y,6,12,1.2.2024,65,-0.13923076923076916,69495777111,21629
325,216,21628,l,39.38,36.87,442.43999999999994,472.56000000000006,11.0,4595,4012,380,750,N,9,N,6,17,1.2.2024,40,-0.015499999999999958,69495777111,21628
326,216,21670,xl,78.57,87.49,1049.8799999999999,942.8399999999999,20.44,4552,4928,294,86,Y,33,N,12,22,1.2.2024,65,0.2087692307692306,69495777111,21670
327,216,21647,l,47.7,58.04,696.48,572.4000000000001,17.0,9936,598,41,325,Y,42,N,24,1,1.2.2024,40,0.19250000000000012,69495777111,21647
328,216,21686,m,32.2,35.67,428.04,386.40000000000003,6.25,5827,4950,466,445,Y,24,N,24,9,1.2.2024,25,0.28800000000000003,69495777111,21686
329,216,21663,s,18.99,18.45,221.39999999999998,227.88,3.55,2886,4748,392,306,Y,12,Y,6,21,1.2.2024,15,0.2659999999999998,69495777111,21663
330,216,21649,l,51.2,34.06,408.72,614.4000000000001,22.72,3915,1606,480,923,Y,91,N,24,1,1.2.2024,40,0.28,69495777111,21649
331,216,21625,m,29.73,30.05,360.6,356.76,14.33,7790,4886,417,565,N,34,N,12,9,1.2.2024,25,0.18920000000000003,69495777111,21625
332,216,21613,s,16.96,18.76,225.12,203.52,6.68,2032,1442,96,967,Y,75,N,6,12,1.2.2024,15,0.1306666666666667,69495777111,21613
333,216,21640,l,41.45,35.48,425.76,497.40000000000003,11.61,5809,3663,41,983,N,29,N,12,3,1.2.2024,40,0.036250000000000115,69495777111,21640
334,216,21656,l,51.63,39.88,478.56000000000006,619.5600000000001,20.43,1202,1348,195,689,N,85,Y,12,0,1.2.2024,40,0.29075000000000006,69495777111,21656
